MI_FEC_DATO;NUM_SEC_AC;MI_FEC_LIQ_IN_D_C;MI_PER_LIQ_IN_D_C;MI_COD_INT_D;DUD_SDO_DOT_TOTAL;MI_SDO_DEU_N_VDO_P;MI_FEC_CONST;MI_FEC_VTO;MI_CONT_DIA;MI_CURVA_DES;COD_NUMRCO_MONEDA;MI_VALOR_CONT;MI_SDO_COST_AMOR;MI_CONT_VR;MI_SDO_VM;MI_PORC_IN_DEU_UL;MI_DIF_INT_DEU;MI_CRV_REV_INT_DEU;MI_FRE_REV_INT_DEU;MI_PORC_IN_MIN_DEU;MI_PORC_IN_MAX_DEU;MI_FEC_REV_INT_DEU;MI_PER_REV_INT_DEU;MI_LAG_REV_INT_DEU;MI_FEC_AMORT;MI_FREC_AMORT;MI_SDO_AMORT;SGM_LQ_LCR;COD_ECV_AC;MI_PRDO_CRCIA;MI_CRCIA
2024-09-30;1111111277;2024-11-30;6M;Fijo;431991;431991;2014-09-30;2031-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;431891;P/G;431891;1.400;0.45;;;0.03;3.26;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111278;2024-10-30;4M;Variable;228991;228991;2016-09-30;2034-09-30;Actual/360;EURIBOR;EUR;Valor razonable;228891;Flujos de saldo;228891;0.800;0.11;EURIBOR;1M;999999999999999.00;999999999999999.00;2024-10-30;5M;8M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111279;2025-04-30;8M;Fijo;23795;23795;2015-09-30;2032-09-30;30/365;EURIBOR;EUR;Coste amortizado;23695;Otros ingresos;23695;2.820;0.78;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111280;2025-03-30;11M;Variable;298659;298659;2021-09-30;2039-09-30;30/360;EURIBOR;EUR;Valor razonable;298559;P/G;298559;0.750;0.64;EURIBOR;11M;999999999999999.00;999999999999999.00;2025-03-30;5M;2M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111281;2025-01-30;4M;Fijo;620586;620586;2019-09-30;2030-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;620486;Flujos de saldo;620486;4.880;0.18;;;0.12;999999999999999.00;2900-12-31;;;2025-01-30;6M;535.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111282;2024-12-30;7M;Variable;226543;226543;2015-09-30;2032-09-30;30/365;EURIBOR;EUR;Valor razonable;226443;Otros ingresos;226443;4.740;0.88;EURIBOR;1M;0.08;999999999999999.00;2024-12-30;2M;5M;2024-12-30;5M;194.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111283;2025-06-30;11M;Fijo;762184;762184;2023-09-30;2031-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;762084;P/G;762084;0.510;0.21;;;0.14;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111284;2024-10-30;5M;Variable;922681;922681;2023-09-30;2039-09-30;Actual/365;EURIBOR;EUR;Valor razonable;922581;Flujos de saldo;922581;3.780;1.17;EURIBOR;9M;999999999999999.00;1.78;2024-10-30;3M;7M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111285;2024-10-30;2M;Fijo;18749;18749;2012-09-30;2033-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;18649;Otros ingresos;18649;3.960;1.93;;;999999999999999.00;0.52;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111286;2025-03-30;9M;Variable;950595;950595;2012-09-30;2027-09-30;30/365;EURIBOR;EUR;Valor razonable;950495;P/G;950495;1.950;0.43;EURIBOR;10M;0.06;0.71;2025-03-30;2M;2M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111287;2025-01-30;6M;Fijo;557225;557225;2013-09-30;2028-09-30;30/360;EURIBOR;EUR;Coste amortizado;557125;Flujos de saldo;557125;2.080;0.50;;;999999999999999.00;999999999999999.00;2900-12-31;;;2025-01-30;2M;395.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111288;2024-10-30;3M;Variable;520133;520133;2021-09-30;2039-09-30;Actual/365;EURIBOR;EUR;Valor razonable;520033;Otros ingresos;520033;1.840;0.76;EURIBOR;8M;999999999999999.00;999999999999999.00;2024-10-30;9M;11M;2024-10-30;8M;520.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111289;2025-01-30;11M;Fijo;799297;799297;2014-09-30;2032-09-30;30/365;EURIBOR;EUR;Coste amortizado;799197;P/G;799197;4.850;1.93;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111290;2025-03-30;8M;Variable;507268;507268;2013-09-30;2033-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;507168;Flujos de saldo;507168;4.610;1.47;EURIBOR;11M;0.04;999999999999999.00;2025-03-30;2M;2M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111291;2024-11-30;5M;Fijo;494341;494341;2018-09-30;2032-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;494241;Otros ingresos;494241;1.360;1.55;;;0.17;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111292;2024-11-30;4M;Variable;980813;980813;2012-09-30;2030-09-30;Actual/360;EURIBOR;EUR;Valor razonable;980713;P/G;980713;0.310;0.19;EURIBOR;5M;0.05;999999999999999.00;2024-11-30;7M;5M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111293;2025-04-30;7M;Fijo;789028;789028;2010-09-30;2033-09-30;30/365;EURIBOR;EUR;Coste amortizado;788928;Flujos de saldo;788928;3.050;1.24;;;999999999999999.00;3.81;2900-12-31;;;2025-04-30;1M;661.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111294;2025-07-30;11M;Variable;824196;824196;2020-09-30;2025-09-30;30/360;EURIBOR;EUR;Valor razonable;824096;Otros ingresos;824096;2.980;0.08;EURIBOR;1M;999999999999999.00;1.01;2025-07-30;5M;8M;2025-07-30;10M;601.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111295;2024-11-30;6M;Fijo;159769;159769;2013-09-30;2031-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;159669;P/G;159669;0.330;0.20;;;0.08;1.61;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111296;2024-10-30;7M;Variable;585759;585759;2009-09-30;2036-09-30;30/365;EURIBOR;EUR;Valor razonable;585659;Flujos de saldo;585659;3.710;0.25;EURIBOR;9M;999999999999999.00;999999999999999.00;2024-10-30;4M;5M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111297;2024-12-30;3M;Fijo;934988;934988;2012-09-30;2036-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;934888;Otros ingresos;934888;4.420;0.73;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111298;2025-03-02;6M;Variable;104504;104504;2021-09-30;2033-09-30;Actual/365;EURIBOR;EUR;Valor razonable;104404;P/G;104404;4.470;1.65;EURIBOR;7M;999999999999999.00;999999999999999.00;2025-03-02;3M;6M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111299;2025-03-02;5M;Fijo;967406;967406;2009-09-30;2038-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;967306;Flujos de saldo;967306;3.400;1.16;;;0.15;999999999999999.00;2900-12-31;;;2025-03-02;10M;766.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111300;2024-10-30;10M;Variable;807206;807206;2016-09-30;2026-09-30;30/365;EURIBOR;EUR;Valor razonable;807106;Otros ingresos;807106;2.900;0.93;EURIBOR;9M;0.09;999999999999999.00;2024-10-30;5M;1M;2024-10-30;1M;297.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111301;2025-03-30;6M;Fijo;732765;732765;2021-09-30;2034-09-30;30/360;EURIBOR;EUR;Coste amortizado;732665;P/G;732665;4.350;1.73;;;0.07;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111302;2024-11-30;9M;Variable;400631;400631;2023-09-30;2027-09-30;Actual/365;EURIBOR;EUR;Valor razonable;400531;Flujos de saldo;400531;2.100;0.44;EURIBOR;6M;999999999999999.00;4.63;2024-11-30;11M;1M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111303;2025-01-30;5M;Fijo;843270;843270;2009-09-30;2035-09-30;30/365;EURIBOR;EUR;Coste amortizado;843170;Otros ingresos;843170;4.860;0.18;;;999999999999999.00;4.95;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111304;2024-11-30;2M;Variable;607903;607903;2018-09-30;2027-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;607803;P/G;607803;3.040;1.42;EURIBOR;3M;0.01;3.32;2024-11-30;10M;1M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111305;2024-10-30;3M;Fijo;673222;673222;2014-09-30;2027-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;673122;Flujos de saldo;673122;0.490;1.72;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-10-30;3M;511.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111306;2024-10-30;9M;Variable;68337;68337;2011-09-30;2026-09-30;Actual/360;EURIBOR;EUR;Valor razonable;68237;Otros ingresos;68237;3.990;1.41;EURIBOR;7M;999999999999999.00;999999999999999.00;2024-10-30;3M;3M;2024-10-30;11M;389.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111307;2024-11-30;8M;Fijo;93095;93095;2019-09-30;2026-09-30;30/365;EURIBOR;EUR;Coste amortizado;92995;P/G;92995;3.080;0.27;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111308;2025-04-30;8M;Variable;195905;195905;2010-09-30;2029-09-30;30/360;EURIBOR;EUR;Valor razonable;195805;Flujos de saldo;195805;2.340;1.96;EURIBOR;6M;0.17;999999999999999.00;2025-04-30;11M;11M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111309;2024-12-30;3M;Fijo;648594;648594;2021-09-30;2035-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;648494;Otros ingresos;648494;1.780;1.18;;;0.09;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111310;2024-10-30;8M;Variable;568800;568800;2020-09-30;2032-09-30;30/365;EURIBOR;EUR;Valor razonable;568700;P/G;568700;1.530;0.91;EURIBOR;4M;0.05;999999999999999.00;2024-10-30;5M;6M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111311;2025-01-30;6M;Fijo;903949;903949;2018-09-30;2033-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;903849;Flujos de saldo;903849;2.460;0.31;;;999999999999999.00;3.47;2900-12-31;;;2025-01-30;2M;969.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111312;2025-03-02;5M;Variable;503953;503953;2023-09-30;2029-09-30;Actual/365;EURIBOR;EUR;Valor razonable;503853;Otros ingresos;503853;1.820;1.18;EURIBOR;10M;999999999999999.00;4.74;2025-03-02;1M;6M;2025-03-02;9M;108.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111313;2025-06-30;9M;Fijo;88913;88913;2013-09-30;2034-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;88813;P/G;88813;1.870;0.22;;;0.11;0.45;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111314;2025-03-02;9M;Variable;348145;348145;2017-09-30;2030-09-30;30/365;EURIBOR;EUR;Valor razonable;348045;Flujos de saldo;348045;2.400;0.05;EURIBOR;6M;999999999999999.00;999999999999999.00;2025-03-02;5M;1M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111315;2025-01-30;6M;Fijo;759422;759422;2018-09-30;2037-09-30;30/360;EURIBOR;EUR;Coste amortizado;759322;Otros ingresos;759322;2.860;0.92;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111316;2025-01-30;5M;Variable;18417;18417;2019-09-30;2035-09-30;Actual/365;EURIBOR;EUR;Valor razonable;18317;P/G;18317;1.610;1.85;EURIBOR;11M;999999999999999.00;999999999999999.00;2025-01-30;9M;11M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111317;2024-12-30;4M;Fijo;333635;333635;2015-09-30;2033-09-30;30/365;EURIBOR;EUR;Coste amortizado;333535;Flujos de saldo;333535;2.970;1.68;;;0.07;999999999999999.00;2900-12-31;;;2024-12-30;11M;51.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111318;2024-10-30;5M;Variable;179848;179848;2023-09-30;2029-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;179748;Otros ingresos;179748;1.190;0.61;EURIBOR;11M;0.1;999999999999999.00;2024-10-30;7M;11M;2024-10-30;1M;445.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111319;2025-04-30;8M;Fijo;438938;438938;2017-09-30;2035-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;438838;P/G;438838;3.120;1.54;;;0.12;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111320;2024-11-30;5M;Variable;232080;232080;2015-09-30;2033-09-30;Actual/360;EURIBOR;EUR;Valor razonable;231980;Flujos de saldo;231980;1.300;1.57;EURIBOR;3M;999999999999999.00;3.7;2024-11-30;7M;11M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111321;2024-12-30;9M;Fijo;697032;697032;2016-09-30;2026-09-30;30/365;EURIBOR;EUR;Coste amortizado;696932;Otros ingresos;696932;1.620;0.82;;;999999999999999.00;0.88;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111322;2025-04-30;7M;Variable;46920;46920;2014-09-30;2025-09-30;30/360;EURIBOR;EUR;Valor razonable;46820;P/G;46820;2.730;1.35;EURIBOR;6M;0.07;0.83;2025-04-30;6M;3M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111323;2024-12-30;8M;Fijo;224464;224464;2011-09-30;2033-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;224364;Flujos de saldo;224364;0.640;0.02;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-12-30;6M;889.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111324;2025-01-30;7M;Variable;110992;110992;2013-09-30;2038-09-30;30/365;EURIBOR;EUR;Valor razonable;110892;Otros ingresos;110892;4.520;0.09;EURIBOR;8M;999999999999999.00;999999999999999.00;2025-01-30;3M;8M;2025-01-30;3M;619.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111325;2025-01-30;6M;Fijo;778450;778450;2016-09-30;2028-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;778350;P/G;778350;3.410;1.91;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111326;2025-01-30;4M;Variable;175569;175569;2023-09-30;2035-09-30;Actual/365;EURIBOR;EUR;Valor razonable;175469;Flujos de saldo;175469;1.450;0.98;EURIBOR;3M;0.13;999999999999999.00;2025-01-30;10M;5M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111327;2024-11-30;6M;Fijo;398711;398711;2013-09-30;2033-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;398611;Otros ingresos;398611;1.850;0.21;;;0.13;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111328;2025-03-30;9M;Variable;31210;31210;2020-09-30;2038-09-30;30/365;EURIBOR;EUR;Valor razonable;31110;P/G;31110;0.820;1.08;EURIBOR;3M;0.09;999999999999999.00;2025-03-30;8M;4M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111329;2024-11-30;8M;Fijo;99273;99273;2022-09-30;2039-09-30;30/360;EURIBOR;EUR;Coste amortizado;99173;Flujos de saldo;99173;1.420;1.91;;;999999999999999.00;3.92;2900-12-31;;;2024-11-30;10M;583.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111330;2025-06-30;9M;Variable;398029;398029;2015-09-30;2035-09-30;Actual/365;EURIBOR;EUR;Valor razonable;397929;Otros ingresos;397929;3.530;0.77;EURIBOR;9M;999999999999999.00;3.23;2025-06-30;4M;2M;2025-06-30;7M;395.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111331;2025-01-30;4M;Fijo;413595;413595;2022-09-30;2031-09-30;30/365;EURIBOR;EUR;Coste amortizado;413495;P/G;413495;2.110;1.60;;;0.15;2.03;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111332;2025-01-30;9M;Variable;724842;724842;2016-09-30;2026-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;724742;Flujos de saldo;724742;1.990;1.36;EURIBOR;2M;999999999999999.00;999999999999999.00;2025-01-30;10M;6M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111333;2025-05-30;8M;Fijo;499609;499609;2009-09-30;2033-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;499509;Otros ingresos;499509;3.150;1.68;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111334;2024-11-30;6M;Variable;710360;710360;2020-09-30;2030-09-30;Actual/360;EURIBOR;EUR;Valor razonable;710260;P/G;710260;2.270;0.78;EURIBOR;11M;999999999999999.00;999999999999999.00;2024-11-30;11M;9M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111335;2025-04-30;9M;Fijo;258356;258356;2015-09-30;2038-09-30;30/365;EURIBOR;EUR;Coste amortizado;258256;Flujos de saldo;258256;1.160;0.43;;;0.15;999999999999999.00;2900-12-31;;;2025-04-30;10M;479.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111336;2025-01-30;11M;Variable;792820;792820;2020-09-30;2039-09-30;30/360;EURIBOR;EUR;Valor razonable;792720;Otros ingresos;792720;4.250;0.57;EURIBOR;4M;0.04;999999999999999.00;2025-01-30;7M;2M;2025-01-30;6M;91.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111337;2025-01-30;5M;Fijo;540693;540693;2019-09-30;2029-09-30;Actual/365;EONA;USD;Coste amortizado;540593;P/G;540593;2.270;0.26;;;0.19;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111338;2024-12-30;6M;Variable;514913;514913;2013-09-30;2033-09-30;30/365;EONA;USD;Valor razonable;514813;Flujos de saldo;514813;2.690;1.64;EONA;8M;999999999999999.00;3.67;2024-12-30;11M;4M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111339;2025-04-30;11M;Fijo;640960;640960;2019-09-30;2033-09-30;Actual/Actual;EONA;USD;Coste amortizado;640860;Otros ingresos;640860;3.080;1.81;;;999999999999999.00;2.88;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111340;2024-10-30;1M;Variable;962528;962528;2012-09-30;2031-09-30;Actual/365;EONA;USD;Valor razonable;962428;P/G;962428;2.340;0.78;EONA;5M;0.12;3.79;2024-10-30;1M;11M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111341;2024-11-30;2M;Fijo;401986;401986;2023-09-30;2027-09-30;Actual/360;EONA;USD;Coste amortizado;401886;Flujos de saldo;401886;3.430;1.89;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-11-30;1M;357.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111342;2024-10-30;2M;Variable;191049;191049;2009-09-30;2028-09-30;30/365;EONA;USD;Valor razonable;190949;Otros ingresos;190949;3.100;1.13;EONA;10M;999999999999999.00;999999999999999.00;2024-10-30;3M;1M;2024-10-30;10M;345.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111343;2024-11-30;11M;Fijo;165208;165208;2010-09-30;2027-09-30;30/360;EONA;USD;Coste amortizado;165108;P/G;165108;3.580;1.14;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111344;2024-10-30;8M;Variable;792024;792024;2013-09-30;2026-09-30;Actual/365;EONA;USD;Valor razonable;791924;Flujos de saldo;791924;2.070;0.08;EONA;11M;0.19;999999999999999.00;2024-10-30;4M;3M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111345;2025-03-30;10M;Fijo;106521;106521;2017-09-30;2034-09-30;30/365;EONA;USD;Coste amortizado;106421;Otros ingresos;106421;4.590;1.83;;;0.09;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111346;2025-05-30;10M;Variable;564913;564913;2015-09-30;2036-09-30;Actual/Actual;EONA;USD;Valor razonable;564813;P/G;564813;1.870;0.89;EONA;11M;0.1;999999999999999.00;2025-05-30;9M;1M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111347;2024-10-30;4M;Fijo;693868;693868;2011-09-30;2025-09-30;Actual/365;EONA;USD;Coste amortizado;693768;Flujos de saldo;693768;2.500;0.01;;;999999999999999.00;0.27;2900-12-31;;;2024-10-30;9M;530.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111348;2025-01-30;7M;Variable;826590;826590;2014-09-30;2035-09-30;Actual/360;EONA;USD;Valor razonable;826490;Otros ingresos;826490;1.810;2.00;EONA;2M;999999999999999.00;4.11;2025-01-30;1M;11M;2025-01-30;5M;786.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111349;2024-10-30;1M;Fijo;216885;216885;2020-09-30;2027-09-30;30/365;EONA;USD;Coste amortizado;216785;P/G;216785;1.840;1.07;;;0.09;2.71;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111350;2024-12-30;6M;Variable;161738;161738;2023-09-30;2029-09-30;30/360;EONA;USD;Valor razonable;161638;Flujos de saldo;161638;1.960;1.25;EONA;5M;999999999999999.00;999999999999999.00;2024-12-30;8M;5M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111351;2025-04-30;9M;Fijo;901520;901520;2020-09-30;2030-09-30;Actual/365;EONA;USD;Coste amortizado;901420;Otros ingresos;901420;0.520;1.16;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111352;2024-10-30;1M;Variable;188489;188489;2016-09-30;2037-09-30;30/365;EONA;USD;Valor razonable;188389;P/G;188389;2.330;0.18;EONA;1M;999999999999999.00;999999999999999.00;2024-10-30;5M;8M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111353;2024-11-30;7M;Fijo;925736;925736;2015-09-30;2037-09-30;Actual/Actual;EONA;USD;Coste amortizado;925636;Flujos de saldo;925636;4.810;1.14;;;0.18;999999999999999.00;2900-12-31;;;2024-11-30;3M;223.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111354;2024-12-30;10M;Variable;503346;503346;2010-09-30;2029-09-30;Actual/365;EONA;USD;Valor razonable;503246;Otros ingresos;503246;3.400;1.40;EONA;2M;0.08;999999999999999.00;2024-12-30;8M;2M;2024-12-30;2M;688.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111355;2025-01-30;7M;Fijo;682495;682495;2019-09-30;2037-09-30;Actual/360;EONA;USD;Coste amortizado;682395;P/G;682395;3.690;1.91;;;0.13;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111356;2024-10-30;1M;Variable;114183;114183;2023-09-30;2037-09-30;30/365;EONA;USD;Valor razonable;114083;Flujos de saldo;114083;0.180;0.31;EONA;6M;999999999999999.00;2.19;2024-10-30;7M;5M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111357;2024-10-30;2M;Fijo;573540;573540;2018-09-30;2030-09-30;30/360;EONA;USD;Coste amortizado;573440;Otros ingresos;573440;0.920;1.72;;;999999999999999.00;3.14;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111358;2024-10-30;11M;Variable;478299;478299;2015-09-30;2034-09-30;Actual/365;EONA;USD;Valor razonable;478199;P/G;478199;3.990;0.36;EONA;4M;0.1;3.48;2024-10-30;6M;8M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111359;2025-03-30;7M;Fijo;810719;810719;2019-09-30;2032-09-30;30/365;EONA;USD;Coste amortizado;810619;Flujos de saldo;810619;0.260;0.32;;;999999999999999.00;999999999999999.00;2900-12-31;;;2025-03-30;1M;353.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111360;2024-11-30;6M;Variable;638478;638478;2011-09-30;2032-09-30;Actual/Actual;EONA;USD;Valor razonable;638378;Otros ingresos;638378;2.710;2.00;EONA;3M;999999999999999.00;999999999999999.00;2024-11-30;6M;8M;2024-11-30;6M;353.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111361;2025-07-30;11M;Fijo;167198;167198;2013-09-30;2038-09-30;Actual/365;EONA;USD;Coste amortizado;167098;P/G;167098;2.080;0.70;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
