MI_FEC_DATO;NUM_SEC_AC;MI_FEC_LIQ_IN_D_C;MI_PER_LIQ_IN_D_C;MI_COD_INT_D;DUD_SDO_DOT_TOTAL;MI_SDO_DEU_N_VDO_P;MI_FEC_CONST;MI_FEC_VTO;MI_CONT_DIA;MI_CURVA_DES;COD_NUMRCO_MONEDA;MI_VALOR_CONT;MI_SDO_COST_AMOR;MI_CONT_VR;MI_SDO_VM;MI_PORC_IN_DEU_UL;MI_DIF_INT_DEU;MI_CRV_REV_INT_DEU;MI_FRE_REV_INT_DEU;MI_PORC_IN_MIN_DEU;MI_PORC_IN_MAX_DEU;MI_FEC_REV_INT_DEU;MI_PER_REV_INT_DEU;MI_LAG_REV_INT_DEU;MI_FEC_AMORT;MI_FREC_AMORT;MI_SDO_AMORT;SGM_LQ_LCR;COD_ECV_AC;MI_PRDO_CRCIA;MI_CRCIA
2024-09-30;1111111277;2024-10-30;1M;Fijo;404140;404140;2016-09-30;2038-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;404040;P/G;404040;2.560;1.06;;;0.16;2.71;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111278;2025-03-02;8M;Variable;575550;575550;2012-09-30;2037-09-30;Actual/360;EURIBOR;EUR;Valor razonable;575450;Flujos de saldo;575450;4.560;0.74;EURIBOR;5M;999999999999999.00;999999999999999.00;2025-03-02;8M;7M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111279;2025-03-30;7M;Fijo;764916;764916;2012-09-30;2039-09-30;30/365;EURIBOR;EUR;Coste amortizado;764816;Otros ingresos;764816;4.570;0.74;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111280;2024-12-30;3M;Variable;230953;230953;2013-09-30;2039-09-30;30/360;EURIBOR;EUR;Valor razonable;230853;P/G;230853;4.860;1.70;EURIBOR;6M;999999999999999.00;999999999999999.00;2024-12-30;5M;1M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111281;2025-03-30;8M;Fijo;471396;471396;2020-09-30;2039-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;471296;Flujos de saldo;471296;1.610;1.25;;;0.07;999999999999999.00;2900-12-31;;;2025-03-30;8M;615.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111282;2024-11-30;4M;Variable;916619;916619;2011-09-30;2033-09-30;30/365;EURIBOR;EUR;Valor razonable;916519;Otros ingresos;916519;2.430;0.64;EURIBOR;3M;0.19;999999999999999.00;2024-11-30;11M;11M;2024-11-30;9M;512.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111283;2024-12-30;6M;Fijo;692573;692573;2015-09-30;2027-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;692473;P/G;692473;3.990;1.57;;;0.17;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111284;2024-11-30;6M;Variable;872970;872970;2022-09-30;2035-09-30;Actual/365;EURIBOR;EUR;Valor razonable;872870;Flujos de saldo;872870;2.590;1.95;EURIBOR;3M;999999999999999.00;0.97;2024-11-30;1M;11M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111285;2024-12-30;11M;Fijo;339678;339678;2014-09-30;2035-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;339578;Otros ingresos;339578;4.860;1.90;;;999999999999999.00;4.24;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111286;2025-03-30;7M;Variable;933499;933499;2013-09-30;2035-09-30;30/365;EURIBOR;EUR;Valor razonable;933399;P/G;933399;0.160;1.17;EURIBOR;11M;0.01;0.76;2025-03-30;8M;1M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111287;2025-03-30;10M;Fijo;207139;207139;2018-09-30;2030-09-30;30/360;EURIBOR;EUR;Coste amortizado;207039;Flujos de saldo;207039;4.940;0.12;;;999999999999999.00;999999999999999.00;2900-12-31;;;2025-03-30;7M;831.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111288;2024-10-30;1M;Variable;991163;991163;2015-09-30;2025-09-30;Actual/365;EURIBOR;EUR;Valor razonable;991063;Otros ingresos;991063;1.650;0.49;EURIBOR;4M;999999999999999.00;999999999999999.00;2024-10-30;8M;3M;2024-10-30;10M;608.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111289;2025-05-30;9M;Fijo;146588;146588;2009-09-30;2028-09-30;30/365;EURIBOR;EUR;Coste amortizado;146488;P/G;146488;0.300;1.46;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111290;2025-04-30;11M;Variable;298399;298399;2020-09-30;2034-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;298299;Flujos de saldo;298299;4.600;1.44;EURIBOR;10M;0.04;999999999999999.00;2025-04-30;4M;10M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111291;2025-03-02;5M;Fijo;82969;82969;2022-09-30;2038-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;82869;Otros ingresos;82869;4.070;1.73;;;0.1;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111292;2025-03-02;6M;Variable;676024;676024;2023-09-30;2028-09-30;Actual/360;EURIBOR;EUR;Valor razonable;675924;P/G;675924;2.640;1.58;EURIBOR;9M;0.01;999999999999999.00;2025-03-02;10M;4M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111293;2024-12-30;9M;Fijo;649590;649590;2015-09-30;2030-09-30;30/365;EURIBOR;EUR;Coste amortizado;649490;Flujos de saldo;649490;0.190;0.39;;;999999999999999.00;4.57;2900-12-31;;;2024-12-30;8M;192.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111294;2025-05-30;8M;Variable;713151;713151;2019-09-30;2036-09-30;30/360;EURIBOR;EUR;Valor razonable;713051;Otros ingresos;713051;3.620;0.59;EURIBOR;2M;999999999999999.00;4.74;2025-05-30;1M;9M;2025-05-30;10M;631.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111295;2024-10-30;2M;Fijo;370257;370257;2009-09-30;2026-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;370157;P/G;370157;2.060;1.20;;;0.19;1.34;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111296;2024-10-30;2M;Variable;376112;376112;2011-09-30;2031-09-30;30/365;EURIBOR;EUR;Valor razonable;376012;Flujos de saldo;376012;2.700;0.98;EURIBOR;6M;999999999999999.00;999999999999999.00;2024-10-30;9M;6M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111297;2024-11-30;5M;Fijo;908894;908894;2014-09-30;2034-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;908794;Otros ingresos;908794;4.050;1.68;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111298;2025-03-02;9M;Variable;80509;80509;2023-09-30;2037-09-30;Actual/365;EURIBOR;EUR;Valor razonable;80409;P/G;80409;1.550;0.66;EURIBOR;6M;999999999999999.00;999999999999999.00;2025-03-02;5M;9M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111299;2024-11-30;2M;Fijo;332091;332091;2018-09-30;2039-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;331991;Flujos de saldo;331991;3.530;1.81;;;0.07;999999999999999.00;2900-12-31;;;2024-11-30;8M;22.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111300;2024-12-30;4M;Variable;668241;668241;2014-09-30;2030-09-30;30/365;EURIBOR;EUR;Valor razonable;668141;Otros ingresos;668141;3.590;0.32;EURIBOR;8M;0.04;999999999999999.00;2024-12-30;5M;8M;2024-12-30;7M;133.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111301;2025-04-30;8M;Fijo;96818;96818;2015-09-30;2025-09-30;30/360;EURIBOR;EUR;Coste amortizado;96718;P/G;96718;2.960;1.96;;;0.02;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111302;2024-11-30;7M;Variable;852776;852776;2010-09-30;2031-09-30;Actual/365;EURIBOR;EUR;Valor razonable;852676;Flujos de saldo;852676;3.710;0.97;EURIBOR;1M;999999999999999.00;4.67;2024-11-30;10M;4M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111303;2024-12-30;7M;Fijo;866145;866145;2021-09-30;2027-09-30;30/365;EURIBOR;EUR;Coste amortizado;866045;Otros ingresos;866045;1.750;1.18;;;999999999999999.00;3.93;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111304;2025-01-30;5M;Variable;778759;778759;2010-09-30;2033-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;778659;P/G;778659;3.230;1.63;EURIBOR;9M;0.13;0.92;2025-01-30;1M;8M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111305;2024-12-30;4M;Fijo;884074;884074;2013-09-30;2038-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;883974;Flujos de saldo;883974;2.510;1.90;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-12-30;9M;392.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111306;2024-10-30;1M;Variable;159193;159193;2018-09-30;2037-09-30;Actual/360;EURIBOR;EUR;Valor razonable;159093;Otros ingresos;159093;4.620;1.23;EURIBOR;10M;999999999999999.00;999999999999999.00;2024-10-30;9M;8M;2024-10-30;7M;159.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111307;2024-11-30;3M;Fijo;247325;247325;2023-09-30;2039-09-30;30/365;EURIBOR;EUR;Coste amortizado;247225;P/G;247225;1.650;0.01;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111308;2024-12-30;5M;Variable;870463;870463;2020-09-30;2039-09-30;30/360;EURIBOR;EUR;Valor razonable;870363;Flujos de saldo;870363;1.940;0.34;EURIBOR;11M;0.07;999999999999999.00;2024-12-30;10M;8M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111309;2024-11-30;3M;Fijo;392976;392976;2023-09-30;2033-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;392876;Otros ingresos;392876;2.350;1.95;;;0.1;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111310;2025-01-30;7M;Variable;34584;34584;2018-09-30;2038-09-30;30/365;EURIBOR;EUR;Valor razonable;34484;P/G;34484;0.790;0.90;EURIBOR;2M;0.08;999999999999999.00;2025-01-30;6M;3M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111311;2024-11-30;2M;Fijo;818677;818677;2019-09-30;2036-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;818577;Flujos de saldo;818577;4.740;1.54;;;999999999999999.00;2.68;2900-12-31;;;2024-11-30;6M;876.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111312;2024-11-30;4M;Variable;176041;176041;2015-09-30;2034-09-30;Actual/365;EURIBOR;EUR;Valor razonable;175941;Otros ingresos;175941;2.780;1.54;EURIBOR;4M;999999999999999.00;3.95;2024-11-30;6M;1M;2024-11-30;3M;296.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111313;2024-11-30;5M;Fijo;594029;594029;2015-09-30;2033-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;593929;P/G;593929;2.180;0.09;;;0.04;4.18;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111314;2024-11-30;7M;Variable;903331;903331;2009-09-30;2037-09-30;30/365;EURIBOR;EUR;Valor razonable;903231;Flujos de saldo;903231;0.050;1.86;EURIBOR;8M;999999999999999.00;999999999999999.00;2024-11-30;11M;4M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111315;2025-05-30;9M;Fijo;412649;412649;2010-09-30;2037-09-30;30/360;EURIBOR;EUR;Coste amortizado;412549;Otros ingresos;412549;4.490;1.69;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111316;2025-03-30;6M;Variable;211430;211430;2023-09-30;2027-09-30;Actual/365;EURIBOR;EUR;Valor razonable;211330;P/G;211330;2.270;1.85;EURIBOR;3M;999999999999999.00;999999999999999.00;2025-03-30;4M;11M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111317;2025-03-30;8M;Fijo;580924;580924;2011-09-30;2037-09-30;30/365;EURIBOR;EUR;Coste amortizado;580824;Flujos de saldo;580824;0.140;1.12;;;0.08;999999999999999.00;2900-12-31;;;2025-03-30;2M;395.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111318;2025-01-30;7M;Variable;291493;291493;2023-09-30;2027-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;291393;Otros ingresos;291393;1.420;0.32;EURIBOR;9M;0.04;999999999999999.00;2025-01-30;2M;11M;2025-01-30;2M;895.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111319;2025-01-30;5M;Fijo;951671;951671;2015-09-30;2034-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;951571;P/G;951571;1.010;0.86;;;0.02;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111320;2025-05-30;8M;Variable;630162;630162;2012-09-30;2036-09-30;Actual/360;EURIBOR;EUR;Valor razonable;630062;Flujos de saldo;630062;3.390;1.46;EURIBOR;10M;999999999999999.00;4.79;2025-05-30;11M;4M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111321;2024-12-30;7M;Fijo;179141;179141;2012-09-30;2031-09-30;30/365;EURIBOR;EUR;Coste amortizado;179041;Otros ingresos;179041;0.250;0.42;;;999999999999999.00;0.85;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111322;2025-03-02;9M;Variable;253068;253068;2023-09-30;2030-09-30;30/360;EURIBOR;EUR;Valor razonable;252968;P/G;252968;3.860;1.13;EURIBOR;1M;0.06;0.26;2025-03-02;9M;11M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111323;2025-01-30;4M;Fijo;113748;113748;2009-09-30;2039-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;113648;Flujos de saldo;113648;2.660;1.79;;;999999999999999.00;999999999999999.00;2900-12-31;;;2025-01-30;10M;652.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111324;2024-10-30;11M;Variable;633739;633739;2023-09-30;2035-09-30;30/365;EURIBOR;EUR;Valor razonable;633639;Otros ingresos;633639;4.430;0.79;EURIBOR;1M;999999999999999.00;999999999999999.00;2024-10-30;11M;9M;2024-10-30;1M;670.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111325;2024-11-30;6M;Fijo;333049;333049;2022-09-30;2025-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;332949;P/G;332949;3.390;1.71;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111326;2024-10-30;1M;Variable;507946;507946;2018-09-30;2026-09-30;Actual/365;EURIBOR;EUR;Valor razonable;507846;Flujos de saldo;507846;2.750;1.24;EURIBOR;10M;0.15;999999999999999.00;2024-10-30;11M;3M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111327;2024-10-30;1M;Fijo;842883;842883;2014-09-30;2027-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;842783;Otros ingresos;842783;4.780;1.13;;;0.09;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111328;2025-05-30;9M;Variable;150851;150851;2018-09-30;2033-09-30;30/365;EURIBOR;EUR;Valor razonable;150751;P/G;150751;4.420;1.00;EURIBOR;3M;0.05;999999999999999.00;2025-05-30;3M;6M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111329;2025-01-30;5M;Fijo;908682;908682;2018-09-30;2025-09-30;30/360;EURIBOR;EUR;Coste amortizado;908582;Flujos de saldo;908582;3.770;0.85;;;999999999999999.00;4.8;2900-12-31;;;2025-01-30;10M;207.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111330;2025-01-30;11M;Variable;139030;139030;2009-09-30;2033-09-30;Actual/365;EURIBOR;EUR;Valor razonable;138930;Otros ingresos;138930;3.440;0.38;EURIBOR;9M;999999999999999.00;1.3;2025-01-30;2M;10M;2025-01-30;4M;322.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111331;2024-11-30;5M;Fijo;54158;54158;2019-09-30;2037-09-30;30/365;EURIBOR;EUR;Coste amortizado;54058;P/G;54058;3.050;0.65;;;0.2;2.24;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111332;2024-10-30;8M;Variable;315703;315703;2014-09-30;2031-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;315603;Flujos de saldo;315603;1.810;0.38;EURIBOR;3M;999999999999999.00;999999999999999.00;2024-10-30;10M;3M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111333;2025-05-30;11M;Fijo;471036;471036;2012-09-30;2039-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;470936;Otros ingresos;470936;2.020;1.84;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111334;2025-03-02;11M;Variable;650376;650376;2022-09-30;2027-09-30;Actual/360;EURIBOR;EUR;Valor razonable;650276;P/G;650276;0.810;0.72;EURIBOR;7M;999999999999999.00;999999999999999.00;2025-03-02;7M;10M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111335;2025-03-02;10M;Fijo;110749;110749;2010-09-30;2028-09-30;30/365;EURIBOR;EUR;Coste amortizado;110649;Flujos de saldo;110649;4.700;1.67;;;0.09;999999999999999.00;2900-12-31;;;2025-03-02;10M;999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111336;2025-01-30;10M;Variable;915773;915773;2023-09-30;2029-09-30;30/360;EURIBOR;EUR;Valor razonable;915673;Otros ingresos;915673;1.170;1.47;EURIBOR;7M;0.12;999999999999999.00;2025-01-30;1M;11M;2025-01-30;8M;370.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111337;2024-11-30;3M;Fijo;386651;386651;2009-09-30;2039-09-30;Actual/365;EONA;USD;Coste amortizado;386551;P/G;386551;2.940;0.55;;;0.03;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111338;2025-03-02;8M;Variable;355782;355782;2018-09-30;2033-09-30;30/365;EONA;USD;Valor razonable;355682;Flujos de saldo;355682;4.630;0.26;EONA;8M;999999999999999.00;0.7;2025-03-02;11M;8M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111339;2025-01-30;7M;Fijo;871219;871219;2016-09-30;2033-09-30;Actual/Actual;EONA;USD;Coste amortizado;871119;Otros ingresos;871119;0.870;1.26;;;999999999999999.00;4.78;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111340;2025-03-02;7M;Variable;239113;239113;2018-09-30;2027-09-30;Actual/365;EONA;USD;Valor razonable;239013;P/G;239013;3.290;0.76;EONA;1M;0.18;1.15;2025-03-02;11M;6M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111341;2024-10-30;1M;Fijo;903373;903373;2015-09-30;2025-09-30;Actual/360;EONA;USD;Coste amortizado;903273;Flujos de saldo;903273;4.080;0.22;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-10-30;6M;810.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111342;2024-10-30;10M;Variable;729424;729424;2010-09-30;2028-09-30;30/365;EONA;USD;Valor razonable;729324;Otros ingresos;729324;2.990;0.86;EONA;10M;999999999999999.00;999999999999999.00;2024-10-30;10M;5M;2024-10-30;10M;72.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111343;2024-10-30;2M;Fijo;82661;82661;2021-09-30;2026-09-30;30/360;EONA;USD;Coste amortizado;82561;P/G;82561;2.720;1.09;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111344;2025-05-30;10M;Variable;252686;252686;2018-09-30;2029-09-30;Actual/365;EONA;USD;Valor razonable;252586;Flujos de saldo;252586;0.290;1.38;EONA;2M;0.01;999999999999999.00;2025-05-30;8M;2M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111345;2025-03-30;7M;Fijo;853648;853648;2019-09-30;2031-09-30;30/365;EONA;USD;Coste amortizado;853548;Otros ingresos;853548;2.480;1.14;;;0.15;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111346;2024-10-30;2M;Variable;47599;47599;2009-09-30;2036-09-30;Actual/Actual;EONA;USD;Valor razonable;47499;P/G;47499;3.640;1.46;EONA;10M;0.15;999999999999999.00;2024-10-30;10M;4M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111347;2025-06-30;9M;Fijo;631392;631392;2012-09-30;2027-09-30;Actual/365;EONA;USD;Coste amortizado;631292;Flujos de saldo;631292;1.310;1.02;;;999999999999999.00;2.48;2900-12-31;;;2025-06-30;3M;604.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111348;2025-07-30;11M;Variable;465978;465978;2019-09-30;2035-09-30;Actual/360;EONA;USD;Valor razonable;465878;Otros ingresos;465878;4.420;0.36;EONA;9M;999999999999999.00;0.57;2025-07-30;2M;2M;2025-07-30;6M;301.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111349;2024-10-30;1M;Fijo;880975;880975;2022-09-30;2039-09-30;30/365;EONA;USD;Coste amortizado;880875;P/G;880875;0.720;1.10;;;0.1;1.06;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111350;2024-11-30;5M;Variable;278857;278857;2012-09-30;2034-09-30;30/360;EONA;USD;Valor razonable;278757;Flujos de saldo;278757;1.550;0.83;EONA;6M;999999999999999.00;999999999999999.00;2024-11-30;6M;8M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111351;2024-10-30;2M;Fijo;95469;95469;2010-09-30;2039-09-30;Actual/365;EONA;USD;Coste amortizado;95369;Otros ingresos;95369;0.050;1.22;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111352;2024-11-30;6M;Variable;403040;403040;2022-09-30;2031-09-30;30/365;EONA;USD;Valor razonable;402940;P/G;402940;4.360;1.89;EONA;11M;999999999999999.00;999999999999999.00;2024-11-30;4M;7M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111353;2025-01-30;9M;Fijo;714180;714180;2020-09-30;2039-09-30;Actual/Actual;EONA;USD;Coste amortizado;714080;Flujos de saldo;714080;1.350;0.20;;;0.19;999999999999999.00;2900-12-31;;;2025-01-30;4M;679.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111354;2024-10-30;2M;Variable;252720;252720;2010-09-30;2032-09-30;Actual/365;EONA;USD;Valor razonable;252620;Otros ingresos;252620;1.190;1.15;EONA;1M;0.19;999999999999999.00;2024-10-30;5M;11M;2024-10-30;5M;503.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111355;2024-10-30;3M;Fijo;399789;399789;2018-09-30;2039-09-30;Actual/360;EONA;USD;Coste amortizado;399689;P/G;399689;1.680;0.57;;;0.13;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111356;2024-11-30;11M;Variable;398497;398497;2019-09-30;2039-09-30;30/365;EONA;USD;Valor razonable;398397;Flujos de saldo;398397;3.000;1.11;EONA;9M;999999999999999.00;4.71;2024-11-30;9M;6M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111357;2024-11-30;2M;Fijo;670048;670048;2020-09-30;2029-09-30;30/360;EONA;USD;Coste amortizado;669948;Otros ingresos;669948;1.640;1.87;;;999999999999999.00;1.41;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111358;2024-11-30;2M;Variable;66699;66699;2023-09-30;2027-09-30;Actual/365;EONA;USD;Valor razonable;66599;P/G;66599;0.250;0.40;EONA;5M;0.12;4.44;2024-11-30;1M;7M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111359;2024-10-30;11M;Fijo;916426;916426;2018-09-30;2026-09-30;30/365;EONA;USD;Coste amortizado;916326;Flujos de saldo;916326;4.830;1.91;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-10-30;10M;174.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111360;2025-03-30;6M;Variable;221021;221021;2011-09-30;2029-09-30;Actual/Actual;EONA;USD;Valor razonable;220921;Otros ingresos;220921;1.320;1.61;EONA;9M;999999999999999.00;999999999999999.00;2025-03-30;5M;9M;2025-03-30;4M;613.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111361;2024-11-30;9M;Fijo;354624;354624;2012-09-30;2036-09-30;Actual/365;EONA;USD;Coste amortizado;354524;P/G;354524;4.800;0.71;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
