MI_FEC_DATO;NUM_SEC_AC;MI_FEC_LIQ_IN_D_C;MI_PER_LIQ_IN_D_C;MI_COD_INT_D;DUD_SDO_DOT_TOTAL;MI_SDO_DEU_N_VDO_P;MI_FEC_CONST;MI_FEC_VTO;MI_CONT_DIA;MI_CURVA_DES;COD_NUMRCO_MONEDA;MI_VALOR_CONT;MI_SDO_COST_AMOR;MI_CONT_VR;MI_SDO_VM;MI_PORC_IN_DEU_UL;MI_DIF_INT_DEU;MI_CRV_REV_INT_DEU;MI_FRE_REV_INT_DEU;MI_PORC_IN_MIN_DEU;MI_PORC_IN_MAX_DEU;MI_FEC_REV_INT_DEU;MI_PER_REV_INT_DEU;MI_LAG_REV_INT_DEU;MI_FEC_AMORT;MI_FREC_AMORT;MI_SDO_AMORT;SGM_LQ_LCR;COD_ECV_AC;MI_PRDO_CRCIA;MI_CRCIA
2024-09-30;1111111277;2024-12-30;3M;Fijo;264957;264957;2022-09-30;2035-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;264857;P/G;264857;0.120;1.31;;;0.06;0.76;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111278;2025-07-30;11M;Variable;47461;47461;2016-09-30;2034-09-30;Actual/360;EURIBOR;EUR;Valor razonable;47361;Flujos de saldo;47361;1.270;1.82;EURIBOR;11M;999999999999999.00;999999999999999.00;2025-07-30;6M;8M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111279;2025-01-30;6M;Fijo;941809;941809;2015-09-30;2027-09-30;30/365;EURIBOR;EUR;Coste amortizado;941709;Otros ingresos;941709;1.190;1.60;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111280;2025-01-30;6M;Variable;258427;258427;2015-09-30;2027-09-30;30/360;EURIBOR;EUR;Valor razonable;258327;P/G;258327;2.670;1.64;EURIBOR;6M;999999999999999.00;999999999999999.00;2025-01-30;8M;10M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111281;2024-11-30;2M;Fijo;849993;849993;2022-09-30;2037-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;849893;Flujos de saldo;849893;0.700;1.40;;;0.09;999999999999999.00;2900-12-31;;;2024-11-30;4M;387.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111282;2024-10-30;1M;Variable;246540;246540;2009-09-30;2029-09-30;30/365;EURIBOR;EUR;Valor razonable;246440;Otros ingresos;246440;2.820;0.76;EURIBOR;9M;0.05;999999999999999.00;2024-10-30;1M;6M;2024-10-30;8M;2.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111283;2025-03-02;9M;Fijo;394358;394358;2020-09-30;2029-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;394258;P/G;394258;3.370;0.90;;;0.05;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111284;2024-10-30;2M;Variable;122713;122713;2015-09-30;2032-09-30;Actual/365;EURIBOR;EUR;Valor razonable;122613;Flujos de saldo;122613;4.000;1.44;EURIBOR;8M;999999999999999.00;3.97;2024-10-30;2M;5M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111285;2024-10-30;1M;Fijo;136044;136044;2013-09-30;2034-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;135944;Otros ingresos;135944;1.080;1.09;;;999999999999999.00;4.35;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111286;2024-10-30;3M;Variable;633489;633489;2013-09-30;2026-09-30;30/365;EURIBOR;EUR;Valor razonable;633389;P/G;633389;3.300;0.03;EURIBOR;1M;0.15;4.86;2024-10-30;10M;8M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111287;2024-12-30;4M;Fijo;781421;781421;2019-09-30;2029-09-30;30/360;EURIBOR;EUR;Coste amortizado;781321;Flujos de saldo;781321;0.930;0.50;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-12-30;8M;1.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111288;2024-10-30;11M;Variable;71568;71568;2014-09-30;2031-09-30;Actual/365;EURIBOR;EUR;Valor razonable;71468;Otros ingresos;71468;4.380;0.64;EURIBOR;1M;999999999999999.00;999999999999999.00;2024-10-30;5M;7M;2024-10-30;1M;332.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111289;2025-03-02;11M;Fijo;412679;412679;2012-09-30;2036-09-30;30/365;EURIBOR;EUR;Coste amortizado;412579;P/G;412579;0.290;1.94;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111290;2025-06-30;10M;Variable;124462;124462;2013-09-30;2033-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;124362;Flujos de saldo;124362;2.000;1.79;EURIBOR;7M;0.1;999999999999999.00;2025-06-30;8M;3M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111291;2025-01-30;5M;Fijo;103920;103920;2011-09-30;2025-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;103820;Otros ingresos;103820;0.120;0.78;;;0.09;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111292;2024-11-30;5M;Variable;482192;482192;2010-09-30;2037-09-30;Actual/360;EURIBOR;EUR;Valor razonable;482092;P/G;482092;4.970;0.56;EURIBOR;5M;0.17;999999999999999.00;2024-11-30;11M;8M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111293;2024-12-30;5M;Fijo;808532;808532;2015-09-30;2026-09-30;30/365;EURIBOR;EUR;Coste amortizado;808432;Flujos de saldo;808432;0.330;0.46;;;999999999999999.00;3.36;2900-12-31;;;2024-12-30;10M;576.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111294;2025-04-30;7M;Variable;880716;880716;2019-09-30;2032-09-30;30/360;EURIBOR;EUR;Valor razonable;880616;Otros ingresos;880616;2.940;0.24;EURIBOR;3M;999999999999999.00;1.54;2025-04-30;3M;5M;2025-04-30;9M;2.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111295;2025-06-30;11M;Fijo;543961;543961;2011-09-30;2031-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;543861;P/G;543861;0.700;0.40;;;0.02;1.75;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111296;2024-11-30;11M;Variable;799578;799578;2023-09-30;2038-09-30;30/365;EURIBOR;EUR;Valor razonable;799478;Flujos de saldo;799478;1.680;0.54;EURIBOR;3M;999999999999999.00;999999999999999.00;2024-11-30;1M;3M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111297;2025-03-30;9M;Fijo;484525;484525;2014-09-30;2037-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;484425;Otros ingresos;484425;0.460;0.57;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111298;2025-04-30;7M;Variable;292162;292162;2020-09-30;2036-09-30;Actual/365;EURIBOR;EUR;Valor razonable;292062;P/G;292062;2.830;1.29;EURIBOR;6M;999999999999999.00;999999999999999.00;2025-04-30;9M;6M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111299;2024-10-30;2M;Fijo;900782;900782;2009-09-30;2036-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;900682;Flujos de saldo;900682;1.320;1.87;;;0.16;999999999999999.00;2900-12-31;;;2024-10-30;8M;81.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111300;2024-10-30;1M;Variable;887544;887544;2019-09-30;2036-09-30;30/365;EURIBOR;EUR;Valor razonable;887444;Otros ingresos;887444;3.770;1.62;EURIBOR;11M;0.13;999999999999999.00;2024-10-30;11M;8M;2024-10-30;8M;116.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111301;2024-12-30;3M;Fijo;350757;350757;2012-09-30;2035-09-30;30/360;EURIBOR;EUR;Coste amortizado;350657;P/G;350657;4.020;1.92;;;0.16;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111302;2025-03-30;9M;Variable;665059;665059;2016-09-30;2036-09-30;Actual/365;EURIBOR;EUR;Valor razonable;664959;Flujos de saldo;664959;2.090;1.14;EURIBOR;11M;999999999999999.00;2.44;2025-03-30;9M;5M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111303;2025-08-30;11M;Fijo;946719;946719;2015-09-30;2029-09-30;30/365;EURIBOR;EUR;Coste amortizado;946619;Otros ingresos;946619;0.990;0.39;;;999999999999999.00;3.33;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111304;2024-12-30;3M;Variable;358754;358754;2023-09-30;2030-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;358654;P/G;358654;4.000;1.84;EURIBOR;8M;0.06;3.9;2024-12-30;10M;5M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111305;2025-03-02;7M;Fijo;652563;652563;2017-09-30;2030-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;652463;Flujos de saldo;652463;2.670;0.37;;;999999999999999.00;999999999999999.00;2900-12-31;;;2025-03-02;2M;809.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111306;2024-12-30;4M;Variable;969024;969024;2017-09-30;2036-09-30;Actual/360;EURIBOR;EUR;Valor razonable;968924;Otros ingresos;968924;1.800;0.27;EURIBOR;4M;999999999999999.00;999999999999999.00;2024-12-30;8M;4M;2024-12-30;7M;938.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111307;2024-11-30;5M;Fijo;268499;268499;2015-09-30;2032-09-30;30/365;EURIBOR;EUR;Coste amortizado;268399;P/G;268399;2.920;0.64;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111308;2024-11-30;2M;Variable;827452;827452;2011-09-30;2034-09-30;30/360;EURIBOR;EUR;Valor razonable;827352;Flujos de saldo;827352;1.860;0.33;EURIBOR;1M;0.2;999999999999999.00;2024-11-30;1M;4M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111309;2024-11-30;7M;Fijo;604906;604906;2019-09-30;2032-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;604806;Otros ingresos;604806;4.370;0.69;;;0.07;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111310;2024-11-30;4M;Variable;115332;115332;2013-09-30;2025-09-30;30/365;EURIBOR;EUR;Valor razonable;115232;P/G;115232;0.980;1.06;EURIBOR;8M;0.13;999999999999999.00;2024-11-30;11M;3M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111311;2025-03-02;5M;Fijo;137337;137337;2018-09-30;2027-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;137237;Flujos de saldo;137237;2.180;1.00;;;999999999999999.00;3.66;2900-12-31;;;2025-03-02;9M;684.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111312;2024-12-30;6M;Variable;156563;156563;2009-09-30;2032-09-30;Actual/365;EURIBOR;EUR;Valor razonable;156463;Otros ingresos;156463;2.980;1.28;EURIBOR;10M;999999999999999.00;1.62;2024-12-30;1M;11M;2024-12-30;4M;80.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111313;2024-12-30;3M;Fijo;506871;506871;2014-09-30;2032-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;506771;P/G;506771;4.310;1.96;;;0.09;2.63;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111314;2024-10-30;1M;Variable;377260;377260;2018-09-30;2026-09-30;30/365;EURIBOR;EUR;Valor razonable;377160;Flujos de saldo;377160;3.310;1.70;EURIBOR;3M;999999999999999.00;999999999999999.00;2024-10-30;6M;11M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111315;2025-05-30;8M;Fijo;764557;764557;2021-09-30;2035-09-30;30/360;EURIBOR;EUR;Coste amortizado;764457;Otros ingresos;764457;1.510;1.32;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111316;2024-10-30;2M;Variable;161319;161319;2019-09-30;2035-09-30;Actual/365;EURIBOR;EUR;Valor razonable;161219;P/G;161219;1.030;0.60;EURIBOR;3M;999999999999999.00;999999999999999.00;2024-10-30;10M;4M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111317;2024-10-30;5M;Fijo;967158;967158;2018-09-30;2034-09-30;30/365;EURIBOR;EUR;Coste amortizado;967058;Flujos de saldo;967058;4.120;1.96;;;0.09;999999999999999.00;2900-12-31;;;2024-10-30;8M;667.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111318;2024-10-30;3M;Variable;742237;742237;2012-09-30;2037-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;742137;Otros ingresos;742137;0.290;0.54;EURIBOR;11M;0.11;999999999999999.00;2024-10-30;10M;2M;2024-10-30;1M;1000.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111319;2025-01-30;4M;Fijo;782251;782251;2018-09-30;2035-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;782151;P/G;782151;2.370;0.65;;;0.16;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111320;2024-10-30;1M;Variable;495335;495335;2022-09-30;2032-09-30;Actual/360;EURIBOR;EUR;Valor razonable;495235;Flujos de saldo;495235;2.720;1.92;EURIBOR;6M;999999999999999.00;0.59;2024-10-30;3M;6M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111321;2025-03-30;11M;Fijo;323275;323275;2021-09-30;2028-09-30;30/365;EURIBOR;EUR;Coste amortizado;323175;Otros ingresos;323175;1.990;0.98;;;999999999999999.00;2.64;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111322;2024-10-30;1M;Variable;558667;558667;2018-09-30;2025-09-30;30/360;EURIBOR;EUR;Valor razonable;558567;P/G;558567;4.400;1.61;EURIBOR;3M;0.1;2.75;2024-10-30;1M;2M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111323;2024-10-30;3M;Fijo;450847;450847;2016-09-30;2028-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;450747;Flujos de saldo;450747;1.620;1.97;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-10-30;1M;965.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111324;2025-04-30;7M;Variable;315089;315089;2018-09-30;2029-09-30;30/365;EURIBOR;EUR;Valor razonable;314989;Otros ingresos;314989;0.230;1.72;EURIBOR;3M;999999999999999.00;999999999999999.00;2025-04-30;1M;6M;2025-04-30;5M;211.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111325;2024-10-30;2M;Fijo;765877;765877;2018-09-30;2036-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;765777;P/G;765777;4.430;1.83;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111326;2024-12-30;5M;Variable;829842;829842;2021-09-30;2035-09-30;Actual/365;EURIBOR;EUR;Valor razonable;829742;Flujos de saldo;829742;1.570;1.72;EURIBOR;2M;0.07;999999999999999.00;2024-12-30;5M;4M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111327;2024-10-30;1M;Fijo;613004;613004;2015-09-30;2026-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;612904;Otros ingresos;612904;4.620;0.02;;;0.16;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111328;2025-03-02;5M;Variable;686279;686279;2016-09-30;2032-09-30;30/365;EURIBOR;EUR;Valor razonable;686179;P/G;686179;4.830;1.30;EURIBOR;4M;0.03;999999999999999.00;2025-03-02;5M;1M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111329;2025-03-30;7M;Fijo;888000;888000;2017-09-30;2034-09-30;30/360;EURIBOR;EUR;Coste amortizado;887900;Flujos de saldo;887900;2.820;0.86;;;999999999999999.00;1.08;2900-12-31;;;2025-03-30;7M;833.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111330;2024-10-30;2M;Variable;666387;666387;2023-09-30;2025-09-30;Actual/365;EURIBOR;EUR;Valor razonable;666287;Otros ingresos;666287;1.040;0.73;EURIBOR;5M;999999999999999.00;3.36;2024-10-30;7M;1M;2024-10-30;1M;840.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111331;2025-01-30;8M;Fijo;692608;692608;2016-09-30;2033-09-30;30/365;EURIBOR;EUR;Coste amortizado;692508;P/G;692508;2.230;1.98;;;0.02;2.11;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111332;2024-12-30;8M;Variable;269512;269512;2014-09-30;2036-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;269412;Flujos de saldo;269412;2.130;1.97;EURIBOR;11M;999999999999999.00;999999999999999.00;2024-12-30;1M;8M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111333;2025-03-02;9M;Fijo;187388;187388;2014-09-30;2036-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;187288;Otros ingresos;187288;2.410;1.00;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111334;2024-11-30;2M;Variable;999074;999074;2010-09-30;2033-09-30;Actual/360;EURIBOR;EUR;Valor razonable;998974;P/G;998974;0.520;0.77;EURIBOR;3M;999999999999999.00;999999999999999.00;2024-11-30;1M;3M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111335;2024-11-30;6M;Fijo;975335;975335;2016-09-30;2029-09-30;30/365;EURIBOR;EUR;Coste amortizado;975235;Flujos de saldo;975235;2.010;0.36;;;0.1;999999999999999.00;2900-12-31;;;2024-11-30;3M;923.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111336;2024-12-30;10M;Variable;902715;902715;2016-09-30;2031-09-30;30/360;EURIBOR;EUR;Valor razonable;902615;Otros ingresos;902615;1.620;1.34;EURIBOR;1M;0.03;999999999999999.00;2024-12-30;11M;7M;2024-12-30;7M;666.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111337;2025-01-30;7M;Fijo;220998;220998;2011-09-30;2035-09-30;Actual/365;EONA;USD;Coste amortizado;220898;P/G;220898;1.300;1.33;;;0.01;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111338;2024-10-30;7M;Variable;112738;112738;2016-09-30;2030-09-30;30/365;EONA;USD;Valor razonable;112638;Flujos de saldo;112638;2.910;1.12;EONA;5M;999999999999999.00;3.59;2024-10-30;6M;4M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111339;2025-06-30;10M;Fijo;959186;959186;2012-09-30;2039-09-30;Actual/Actual;EONA;USD;Coste amortizado;959086;Otros ingresos;959086;1.540;0.03;;;999999999999999.00;0.32;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111340;2024-12-30;4M;Variable;243831;243831;2020-09-30;2025-09-30;Actual/365;EONA;USD;Valor razonable;243731;P/G;243731;4.030;1.81;EONA;3M;0.06;2.47;2024-12-30;5M;1M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111341;2025-01-30;4M;Fijo;182412;182412;2012-09-30;2032-09-30;Actual/360;EONA;USD;Coste amortizado;182312;Flujos de saldo;182312;2.710;0.39;;;999999999999999.00;999999999999999.00;2900-12-31;;;2025-01-30;7M;629.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111342;2025-03-02;5M;Variable;776533;776533;2017-09-30;2034-09-30;30/365;EONA;USD;Valor razonable;776433;Otros ingresos;776433;2.680;1.03;EONA;2M;999999999999999.00;999999999999999.00;2025-03-02;10M;8M;2025-03-02;10M;521.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111343;2025-06-30;11M;Fijo;817384;817384;2020-09-30;2037-09-30;30/360;EONA;USD;Coste amortizado;817284;P/G;817284;0.540;0.94;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111344;2025-04-30;10M;Variable;469330;469330;2009-09-30;2025-09-30;Actual/365;EONA;USD;Valor razonable;469230;Flujos de saldo;469230;4.320;0.04;EONA;6M;0.03;999999999999999.00;2025-04-30;10M;9M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111345;2024-10-30;1M;Fijo;318349;318349;2014-09-30;2038-09-30;30/365;EONA;USD;Coste amortizado;318249;Otros ingresos;318249;1.440;1.46;;;0.2;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111346;2024-11-30;5M;Variable;981346;981346;2016-09-30;2033-09-30;Actual/Actual;EONA;USD;Valor razonable;981246;P/G;981246;3.490;1.14;EONA;3M;0.16;999999999999999.00;2024-11-30;2M;3M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111347;2025-04-30;9M;Fijo;217815;217815;2012-09-30;2033-09-30;Actual/365;EONA;USD;Coste amortizado;217715;Flujos de saldo;217715;1.630;1.28;;;999999999999999.00;0.23;2900-12-31;;;2025-04-30;3M;551.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111348;2024-12-30;11M;Variable;505230;505230;2016-09-30;2025-09-30;Actual/360;EONA;USD;Valor razonable;505130;Otros ingresos;505130;0.860;0.31;EONA;11M;999999999999999.00;0.73;2024-12-30;5M;11M;2024-12-30;1M;853.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111349;2025-01-30;7M;Fijo;19703;19703;2019-09-30;2026-09-30;30/365;EONA;USD;Coste amortizado;19603;P/G;19603;2.920;0.53;;;0.13;4.07;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111350;2024-12-30;5M;Variable;762123;762123;2013-09-30;2028-09-30;30/360;EONA;USD;Valor razonable;762023;Flujos de saldo;762023;1.920;0.79;EONA;2M;999999999999999.00;999999999999999.00;2024-12-30;4M;8M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111351;2024-10-30;7M;Fijo;318996;318996;2018-09-30;2026-09-30;Actual/365;EONA;USD;Coste amortizado;318896;Otros ingresos;318896;3.480;0.69;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111352;2025-05-30;9M;Variable;742687;742687;2021-09-30;2028-09-30;30/365;EONA;USD;Valor razonable;742587;P/G;742587;0.690;0.87;EONA;3M;999999999999999.00;999999999999999.00;2025-05-30;10M;5M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111353;2025-03-02;6M;Fijo;881678;881678;2016-09-30;2034-09-30;Actual/Actual;EONA;USD;Coste amortizado;881578;Flujos de saldo;881578;2.040;1.28;;;0.03;999999999999999.00;2900-12-31;;;2025-03-02;7M;204.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111354;2024-12-30;4M;Variable;631216;631216;2018-09-30;2032-09-30;Actual/365;EONA;USD;Valor razonable;631116;Otros ingresos;631116;4.750;1.92;EONA;4M;0.14;999999999999999.00;2024-12-30;7M;10M;2024-12-30;6M;497.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111355;2025-03-02;9M;Fijo;84869;84869;2014-09-30;2028-09-30;Actual/360;EONA;USD;Coste amortizado;84769;P/G;84769;0.350;1.22;;;0.19;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111356;2024-12-30;6M;Variable;48216;48216;2018-09-30;2033-09-30;30/365;EONA;USD;Valor razonable;48116;Flujos de saldo;48116;4.130;1.44;EONA;6M;999999999999999.00;0.09;2024-12-30;1M;10M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111357;2025-04-30;8M;Fijo;759018;759018;2009-09-30;2038-09-30;30/360;EONA;USD;Coste amortizado;758918;Otros ingresos;758918;0.380;1.60;;;999999999999999.00;2.25;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111358;2025-03-02;6M;Variable;452172;452172;2010-09-30;2038-09-30;Actual/365;EONA;USD;Valor razonable;452072;P/G;452072;3.780;1.30;EONA;9M;0.01;2.83;2025-03-02;5M;4M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111359;2024-11-30;7M;Fijo;817117;817117;2009-09-30;2025-09-30;30/365;EONA;USD;Coste amortizado;817017;Flujos de saldo;817017;2.460;0.92;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-11-30;3M;918.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111360;2024-11-30;2M;Variable;233654;233654;2009-09-30;2034-09-30;Actual/Actual;EONA;USD;Valor razonable;233554;Otros ingresos;233554;1.460;1.09;EONA;5M;999999999999999.00;999999999999999.00;2024-11-30;6M;6M;2024-11-30;5M;887.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111361;2025-03-02;9M;Fijo;90636;90636;2016-09-30;2031-09-30;Actual/365;EONA;USD;Coste amortizado;90536;P/G;90536;3.370;0.04;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
