MI_FEC_DATO;NUM_SEC_AC;MI_FEC_LIQ_IN_D_C;MI_PER_LIQ_IN_D_C;MI_COD_INT_D;DUD_SDO_DOT_TOTAL;MI_SDO_DEU_N_VDO_P;MI_FEC_CONST;MI_FEC_VTO;MI_CONT_DIA;MI_CURVA_DES;COD_NUMRCO_MONEDA;MI_VALOR_CONT;MI_SDO_COST_AMOR;MI_CONT_VR;MI_SDO_VM;MI_PORC_IN_DEU_UL;MI_DIF_INT_DEU;MI_CRV_REV_INT_DEU;MI_FRE_REV_INT_DEU;MI_PORC_IN_MIN_DEU;MI_PORC_IN_MAX_DEU;MI_FEC_REV_INT_DEU;MI_PER_REV_INT_DEU;MI_LAG_REV_INT_DEU;MI_FEC_AMORT;MI_FREC_AMORT;MI_SDO_AMORT;SGM_LQ_LCR;COD_ECV_AC;MI_PRDO_CRCIA;MI_CRCIA
2024-09-30;1111111277;2024-12-30;5M;Fijo;53177;53177;2018-09-30;2026-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;53077;P/G;53077;3.380;0.53;;;0.06;4.93;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111278;2024-10-30;9M;Variable;177870;177870;2012-09-30;2034-09-30;Actual/360;EURIBOR;EUR;Valor razonable;177770;Flujos de saldo;177770;2.520;0.72;EURIBOR;8M;999999999999999.00;999999999999999.00;2024-10-30;3M;1M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111279;2024-11-30;8M;Fijo;161765;161765;2022-09-30;2025-09-30;30/365;EURIBOR;EUR;Coste amortizado;161665;Otros ingresos;161665;4.960;1.20;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111280;2025-05-30;10M;Variable;82730;82730;2016-09-30;2037-09-30;30/360;EURIBOR;EUR;Valor razonable;82630;P/G;82630;0.830;1.92;EURIBOR;7M;999999999999999.00;999999999999999.00;2025-05-30;7M;2M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111281;2025-07-30;11M;Fijo;584240;584240;2019-09-30;2035-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;584140;Flujos de saldo;584140;3.030;0.36;;;0.14;999999999999999.00;2900-12-31;;;2025-07-30;2M;694.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111282;2024-11-30;4M;Variable;40599;40599;2018-09-30;2031-09-30;30/365;EURIBOR;EUR;Valor razonable;40499;Otros ingresos;40499;4.290;1.97;EURIBOR;2M;0.13;999999999999999.00;2024-11-30;9M;5M;2024-11-30;2M;463.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111283;2024-12-30;3M;Fijo;471044;471044;2014-09-30;2027-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;470944;P/G;470944;3.210;1.66;;;0.03;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111284;2025-03-02;9M;Variable;323905;323905;2018-09-30;2038-09-30;Actual/365;EURIBOR;EUR;Valor razonable;323805;Flujos de saldo;323805;4.800;0.05;EURIBOR;6M;999999999999999.00;4.6;2025-03-02;9M;1M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111285;2024-10-30;1M;Fijo;649003;649003;2009-09-30;2028-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;648903;Otros ingresos;648903;4.020;0.69;;;999999999999999.00;2.39;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111286;2024-10-30;7M;Variable;975888;975888;2021-09-30;2029-09-30;30/365;EURIBOR;EUR;Valor razonable;975788;P/G;975788;2.210;1.20;EURIBOR;9M;0.16;4.32;2024-10-30;3M;3M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111287;2024-11-30;4M;Fijo;497167;497167;2011-09-30;2039-09-30;30/360;EURIBOR;EUR;Coste amortizado;497067;Flujos de saldo;497067;4.830;1.31;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-11-30;3M;181.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111288;2024-11-30;5M;Variable;867913;867913;2023-09-30;2028-09-30;Actual/365;EURIBOR;EUR;Valor razonable;867813;Otros ingresos;867813;1.220;0.83;EURIBOR;8M;999999999999999.00;999999999999999.00;2024-11-30;4M;3M;2024-11-30;10M;839.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111289;2024-12-30;4M;Fijo;46011;46011;2012-09-30;2039-09-30;30/365;EURIBOR;EUR;Coste amortizado;45911;P/G;45911;0.190;1.51;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111290;2024-12-30;4M;Variable;297749;297749;2020-09-30;2028-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;297649;Flujos de saldo;297649;1.060;0.45;EURIBOR;9M;0.14;999999999999999.00;2024-12-30;9M;9M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111291;2024-11-30;2M;Fijo;713611;713611;2019-09-30;2030-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;713511;Otros ingresos;713511;4.190;0.72;;;0.13;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111292;2024-10-30;1M;Variable;843883;843883;2019-09-30;2026-09-30;Actual/360;EURIBOR;EUR;Valor razonable;843783;P/G;843783;0.360;1.32;EURIBOR;5M;0.06;999999999999999.00;2024-10-30;3M;11M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111293;2024-12-30;5M;Fijo;352740;352740;2022-09-30;2031-09-30;30/365;EURIBOR;EUR;Coste amortizado;352640;Flujos de saldo;352640;0.630;1.98;;;999999999999999.00;2.87;2900-12-31;;;2024-12-30;2M;67.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111294;2024-11-30;4M;Variable;764231;764231;2015-09-30;2031-09-30;30/360;EURIBOR;EUR;Valor razonable;764131;Otros ingresos;764131;0.780;0.22;EURIBOR;5M;999999999999999.00;3.92;2024-11-30;1M;3M;2024-11-30;8M;417.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111295;2024-12-30;6M;Fijo;334947;334947;2010-09-30;2025-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;334847;P/G;334847;4.030;1.81;;;0.11;3.69;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111296;2024-12-30;8M;Variable;940174;940174;2019-09-30;2033-09-30;30/365;EURIBOR;EUR;Valor razonable;940074;Flujos de saldo;940074;1.080;0.50;EURIBOR;3M;999999999999999.00;999999999999999.00;2024-12-30;6M;10M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111297;2024-12-30;10M;Fijo;860325;860325;2010-09-30;2034-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;860225;Otros ingresos;860225;4.920;0.84;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111298;2024-10-30;2M;Variable;8700;8700;2016-09-30;2028-09-30;Actual/365;EURIBOR;EUR;Valor razonable;8600;P/G;8600;1.190;1.76;EURIBOR;7M;999999999999999.00;999999999999999.00;2024-10-30;11M;9M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111299;2024-10-30;2M;Fijo;827771;827771;2009-09-30;2034-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;827671;Flujos de saldo;827671;2.700;1.23;;;0.08;999999999999999.00;2900-12-31;;;2024-10-30;9M;668.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111300;2024-12-30;4M;Variable;773193;773193;2017-09-30;2038-09-30;30/365;EURIBOR;EUR;Valor razonable;773093;Otros ingresos;773093;0.190;1.62;EURIBOR;1M;0.06;999999999999999.00;2024-12-30;7M;4M;2024-12-30;1M;740.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111301;2025-03-02;9M;Fijo;62607;62607;2014-09-30;2035-09-30;30/360;EURIBOR;EUR;Coste amortizado;62507;P/G;62507;4.620;0.30;;;0.05;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111302;2024-11-30;4M;Variable;138328;138328;2023-09-30;2030-09-30;Actual/365;EURIBOR;EUR;Valor razonable;138228;Flujos de saldo;138228;2.960;1.87;EURIBOR;2M;999999999999999.00;2.13;2024-11-30;8M;9M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111303;2024-11-30;7M;Fijo;63874;63874;2016-09-30;2039-09-30;30/365;EURIBOR;EUR;Coste amortizado;63774;Otros ingresos;63774;1.090;1.50;;;999999999999999.00;0.14;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111304;2024-12-30;11M;Variable;747430;747430;2020-09-30;2031-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;747330;P/G;747330;4.310;0.58;EURIBOR;9M;0.11;4.15;2024-12-30;10M;6M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111305;2024-10-30;2M;Fijo;198657;198657;2012-09-30;2033-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;198557;Flujos de saldo;198557;2.030;0.58;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-10-30;11M;74.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111306;2024-10-30;3M;Variable;164585;164585;2019-09-30;2032-09-30;Actual/360;EURIBOR;EUR;Valor razonable;164485;Otros ingresos;164485;4.860;1.06;EURIBOR;7M;999999999999999.00;999999999999999.00;2024-10-30;7M;1M;2024-10-30;8M;26.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111307;2024-10-30;8M;Fijo;184293;184293;2009-09-30;2025-09-30;30/365;EURIBOR;EUR;Coste amortizado;184193;P/G;184193;0.470;0.05;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111308;2024-11-30;7M;Variable;279063;279063;2010-09-30;2029-09-30;30/360;EURIBOR;EUR;Valor razonable;278963;Flujos de saldo;278963;1.770;1.09;EURIBOR;4M;0.14;999999999999999.00;2024-11-30;4M;3M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111309;2024-10-30;3M;Fijo;154163;154163;2020-09-30;2027-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;154063;Otros ingresos;154063;0.900;0.15;;;0.03;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111310;2024-10-30;3M;Variable;223780;223780;2020-09-30;2030-09-30;30/365;EURIBOR;EUR;Valor razonable;223680;P/G;223680;0.650;1.78;EURIBOR;11M;0.11;999999999999999.00;2024-10-30;3M;7M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111311;2024-11-30;2M;Fijo;172307;172307;2014-09-30;2037-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;172207;Flujos de saldo;172207;4.170;0.30;;;999999999999999.00;1.95;2900-12-31;;;2024-11-30;4M;872.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111312;2025-03-02;10M;Variable;382803;382803;2013-09-30;2039-09-30;Actual/365;EURIBOR;EUR;Valor razonable;382703;Otros ingresos;382703;1.490;0.74;EURIBOR;2M;999999999999999.00;3.28;2025-03-02;9M;3M;2025-03-02;6M;113.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111313;2024-10-30;1M;Fijo;413028;413028;2022-09-30;2025-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;412928;P/G;412928;4.640;0.61;;;0.04;2.34;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111314;2024-10-30;8M;Variable;69182;69182;2013-09-30;2037-09-30;30/365;EURIBOR;EUR;Valor razonable;69082;Flujos de saldo;69082;4.770;1.77;EURIBOR;1M;999999999999999.00;999999999999999.00;2024-10-30;9M;8M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111315;2025-07-30;11M;Fijo;129423;129423;2022-09-30;2032-09-30;30/360;EURIBOR;EUR;Coste amortizado;129323;Otros ingresos;129323;0.490;0.41;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111316;2024-12-30;7M;Variable;875318;875318;2014-09-30;2025-09-30;Actual/365;EURIBOR;EUR;Valor razonable;875218;P/G;875218;2.970;0.56;EURIBOR;7M;999999999999999.00;999999999999999.00;2024-12-30;6M;2M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111317;2024-11-30;5M;Fijo;841413;841413;2010-09-30;2030-09-30;30/365;EURIBOR;EUR;Coste amortizado;841313;Flujos de saldo;841313;0.920;0.82;;;0.13;999999999999999.00;2900-12-31;;;2024-11-30;2M;225.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111318;2024-11-30;3M;Variable;980803;980803;2018-09-30;2026-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;980703;Otros ingresos;980703;2.730;0.34;EURIBOR;10M;0.19;999999999999999.00;2024-11-30;7M;9M;2024-11-30;8M;85.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111319;2024-10-30;1M;Fijo;595928;595928;2009-09-30;2036-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;595828;P/G;595828;3.850;0.69;;;0.05;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111320;2025-07-30;10M;Variable;207456;207456;2022-09-30;2034-09-30;Actual/360;EURIBOR;EUR;Valor razonable;207356;Flujos de saldo;207356;3.160;1.54;EURIBOR;2M;999999999999999.00;1.79;2025-07-30;5M;3M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111321;2024-10-30;8M;Fijo;266234;266234;2021-09-30;2036-09-30;30/365;EURIBOR;EUR;Coste amortizado;266134;Otros ingresos;266134;1.590;0.34;;;999999999999999.00;2.49;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111322;2024-10-30;1M;Variable;721768;721768;2016-09-30;2037-09-30;30/360;EURIBOR;EUR;Valor razonable;721668;P/G;721668;3.110;1.10;EURIBOR;10M;0.16;2.66;2024-10-30;4M;11M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111323;2025-04-30;9M;Fijo;354349;354349;2009-09-30;2028-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;354249;Flujos de saldo;354249;1.050;1.36;;;999999999999999.00;999999999999999.00;2900-12-31;;;2025-04-30;10M;539.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111324;2024-10-30;1M;Variable;991179;991179;2019-09-30;2031-09-30;30/365;EURIBOR;EUR;Valor razonable;991079;Otros ingresos;991079;2.110;0.65;EURIBOR;8M;999999999999999.00;999999999999999.00;2024-10-30;1M;4M;2024-10-30;6M;617.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111325;2025-03-30;6M;Fijo;224616;224616;2019-09-30;2032-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;224516;P/G;224516;4.890;1.84;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111326;2024-12-30;3M;Variable;435838;435838;2009-09-30;2026-09-30;Actual/365;EURIBOR;EUR;Valor razonable;435738;Flujos de saldo;435738;3.000;1.06;EURIBOR;9M;0.13;999999999999999.00;2024-12-30;9M;2M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111327;2025-03-02;7M;Fijo;702335;702335;2011-09-30;2032-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;702235;Otros ingresos;702235;4.950;1.83;;;0.08;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111328;2024-10-30;3M;Variable;533653;533653;2010-09-30;2035-09-30;30/365;EURIBOR;EUR;Valor razonable;533553;P/G;533553;2.490;0.35;EURIBOR;4M;0.02;999999999999999.00;2024-10-30;2M;5M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111329;2025-05-30;8M;Fijo;745693;745693;2009-09-30;2025-09-30;30/360;EURIBOR;EUR;Coste amortizado;745593;Flujos de saldo;745593;2.370;0.28;;;999999999999999.00;1.66;2900-12-31;;;2025-05-30;11M;980.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111330;2024-11-30;3M;Variable;568611;568611;2022-09-30;2027-09-30;Actual/365;EURIBOR;EUR;Valor razonable;568511;Otros ingresos;568511;1.180;0.10;EURIBOR;2M;999999999999999.00;2.26;2024-11-30;8M;1M;2024-11-30;5M;364.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111331;2024-11-30;7M;Fijo;711885;711885;2015-09-30;2026-09-30;30/365;EURIBOR;EUR;Coste amortizado;711785;P/G;711785;3.690;0.42;;;0.12;1.48;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111332;2024-10-30;1M;Variable;729814;729814;2017-09-30;2036-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;729714;Flujos de saldo;729714;2.540;1.49;EURIBOR;6M;999999999999999.00;999999999999999.00;2024-10-30;1M;2M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111333;2024-10-30;1M;Fijo;926579;926579;2018-09-30;2032-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;926479;Otros ingresos;926479;3.110;1.88;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111334;2025-05-30;11M;Variable;841943;841943;2017-09-30;2025-09-30;Actual/360;EURIBOR;EUR;Valor razonable;841843;P/G;841843;1.490;1.60;EURIBOR;1M;999999999999999.00;999999999999999.00;2025-05-30;7M;7M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111335;2024-10-30;1M;Fijo;868367;868367;2023-09-30;2033-09-30;30/365;EURIBOR;EUR;Coste amortizado;868267;Flujos de saldo;868267;2.350;1.94;;;0.06;999999999999999.00;2900-12-31;;;2024-10-30;6M;132.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111336;2024-11-30;4M;Variable;190154;190154;2016-09-30;2033-09-30;30/360;EURIBOR;EUR;Valor razonable;190054;Otros ingresos;190054;2.390;1.86;EURIBOR;2M;0.02;999999999999999.00;2024-11-30;10M;6M;2024-11-30;9M;836.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111337;2025-01-30;9M;Fijo;838521;838521;2012-09-30;2032-09-30;Actual/365;EONA;USD;Coste amortizado;838421;P/G;838421;4.180;1.19;;;0.07;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111338;2024-11-30;5M;Variable;217869;217869;2020-09-30;2025-09-30;30/365;EONA;USD;Valor razonable;217769;Flujos de saldo;217769;4.110;0.06;EONA;10M;999999999999999.00;4.14;2024-11-30;2M;2M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111339;2025-05-30;8M;Fijo;928080;928080;2019-09-30;2034-09-30;Actual/Actual;EONA;USD;Coste amortizado;927980;Otros ingresos;927980;3.160;0.71;;;999999999999999.00;4.41;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111340;2025-03-02;10M;Variable;22840;22840;2012-09-30;2028-09-30;Actual/365;EONA;USD;Valor razonable;22740;P/G;22740;2.290;1.95;EONA;1M;0.19;2.15;2025-03-02;6M;7M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111341;2025-01-30;7M;Fijo;532905;532905;2020-09-30;2036-09-30;Actual/360;EONA;USD;Coste amortizado;532805;Flujos de saldo;532805;1.260;0.12;;;999999999999999.00;999999999999999.00;2900-12-31;;;2025-01-30;1M;486.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111342;2024-12-30;10M;Variable;772003;772003;2014-09-30;2039-09-30;30/365;EONA;USD;Valor razonable;771903;Otros ingresos;771903;3.950;0.94;EONA;1M;999999999999999.00;999999999999999.00;2024-12-30;9M;2M;2024-12-30;5M;468.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111343;2024-10-30;2M;Fijo;278525;278525;2012-09-30;2030-09-30;30/360;EONA;USD;Coste amortizado;278425;P/G;278425;4.040;1.32;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111344;2024-10-30;3M;Variable;45001;45001;2012-09-30;2037-09-30;Actual/365;EONA;USD;Valor razonable;44901;Flujos de saldo;44901;0.620;1.83;EONA;2M;0.02;999999999999999.00;2024-10-30;8M;8M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111345;2025-01-30;5M;Fijo;587064;587064;2017-09-30;2028-09-30;30/365;EONA;USD;Coste amortizado;586964;Otros ingresos;586964;1.770;0.02;;;0.13;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111346;2024-10-30;1M;Variable;206764;206764;2014-09-30;2036-09-30;Actual/Actual;EONA;USD;Valor razonable;206664;P/G;206664;1.210;1.40;EONA;3M;0.2;999999999999999.00;2024-10-30;10M;3M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111347;2025-01-30;4M;Fijo;980339;980339;2019-09-30;2036-09-30;Actual/365;EONA;USD;Coste amortizado;980239;Flujos de saldo;980239;1.370;1.59;;;999999999999999.00;3.76;2900-12-31;;;2025-01-30;6M;938.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111348;2024-11-30;2M;Variable;363583;363583;2012-09-30;2038-09-30;Actual/360;EONA;USD;Valor razonable;363483;Otros ingresos;363483;0.710;0.37;EONA;6M;999999999999999.00;0.32;2024-11-30;10M;6M;2024-11-30;8M;32.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111349;2024-10-30;4M;Fijo;596858;596858;2020-09-30;2027-09-30;30/365;EONA;USD;Coste amortizado;596758;P/G;596758;0.710;1.18;;;0.08;0.48;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111350;2024-12-30;3M;Variable;365452;365452;2020-09-30;2028-09-30;30/360;EONA;USD;Valor razonable;365352;Flujos de saldo;365352;4.220;0.51;EONA;2M;999999999999999.00;999999999999999.00;2024-12-30;6M;5M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111351;2024-10-30;7M;Fijo;187878;187878;2014-09-30;2032-09-30;Actual/365;EONA;USD;Coste amortizado;187778;Otros ingresos;187778;1.110;0.23;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111352;2025-03-02;9M;Variable;140100;140100;2020-09-30;2031-09-30;30/365;EONA;USD;Valor razonable;140000;P/G;140000;1.550;1.91;EONA;10M;999999999999999.00;999999999999999.00;2025-03-02;1M;5M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111353;2024-11-30;4M;Fijo;552036;552036;2022-09-30;2035-09-30;Actual/Actual;EONA;USD;Coste amortizado;551936;Flujos de saldo;551936;2.400;0.01;;;0.17;999999999999999.00;2900-12-31;;;2024-11-30;9M;121.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111354;2025-01-30;10M;Variable;9745;9745;2022-09-30;2039-09-30;Actual/365;EONA;USD;Valor razonable;9645;Otros ingresos;9645;0.340;1.14;EONA;9M;0.14;999999999999999.00;2025-01-30;1M;6M;2025-01-30;5M;313.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111355;2024-10-30;1M;Fijo;574024;574024;2010-09-30;2037-09-30;Actual/360;EONA;USD;Coste amortizado;573924;P/G;573924;5.000;0.59;;;0.07;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111356;2025-03-30;7M;Variable;256357;256357;2019-09-30;2039-09-30;30/365;EONA;USD;Valor razonable;256257;Flujos de saldo;256257;2.770;0.88;EONA;6M;999999999999999.00;1.6;2025-03-30;2M;5M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111357;2024-10-30;1M;Fijo;599236;599236;2014-09-30;2036-09-30;30/360;EONA;USD;Coste amortizado;599136;Otros ingresos;599136;1.280;1.55;;;999999999999999.00;0.25;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111358;2024-10-30;1M;Variable;378039;378039;2012-09-30;2032-09-30;Actual/365;EONA;USD;Valor razonable;377939;P/G;377939;4.360;1.93;EONA;8M;0.12;3.63;2024-10-30;1M;6M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111359;2025-05-30;10M;Fijo;758629;758629;2011-09-30;2032-09-30;30/365;EONA;USD;Coste amortizado;758529;Flujos de saldo;758529;1.760;1.10;;;999999999999999.00;999999999999999.00;2900-12-31;;;2025-05-30;1M;16.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111360;2024-11-30;6M;Variable;728833;728833;2020-09-30;2039-09-30;Actual/Actual;EONA;USD;Valor razonable;728733;Otros ingresos;728733;0.400;0.65;EONA;2M;999999999999999.00;999999999999999.00;2024-11-30;3M;3M;2024-11-30;10M;257.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111361;2025-03-30;11M;Fijo;588171;588171;2019-09-30;2031-09-30;Actual/365;EONA;USD;Coste amortizado;588071;P/G;588071;4.890;1.22;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
